YSK4,ZKB3,CDC4,OVU3,GIB11,SAC4,URA11,OYC11,QJB3,UKK11,VYE4,EVH4,YTH11,URF3,ILC4,ZDN4,BIG11,MCA4,RRZ4,KEQ11,RZC4,HLD11,FUP4,JLI4,DJI3,BCM4,EZN11,HAC3,KQQ3,PFZ4,FCW3,XDA3,TFJ4,NFW3,JYH3,FMT3,LPL3,BSH4,ZUG11,CWF3,VJH4,GVV3,FJE11,QQC11,XMU4,CGD4,UDS3,LPI4,KWQ3,FAF4
879.86,617.46,690.75,620.32,296.27,538.53,871.34,2614.73,1685.07,3057.98,2034.9,12323.09,356.05,200.53,955.83,368.16,801.6,439.1,453.89,186.09,2459.5,159.28,529.3,456.84,840.57,724.33,302.64,38294.41,322.11,1760.99,325.27,584.5,143.86,386.13,10122.12,42780.2,933.8,397.39,1993.68,6101.01,378.13,182.81,7027.67,1551.34,352.81,645.77,234.48,835.72,485.77,721.43
878.52,623.7,697.08,625.29,296.55,539.07,872.21,2642.05,1680.81,3051.64,2022.39,12251.21,353.76,203.13,953.81,360.49,784.94,437.43,458.86,185.38,2473.69,158.86,532.39,456.58,825.82,718.97,303.85,38923.85,320.55,1779.76,320.57,582.6,142.88,385.35,10234.5,42927.12,922.23,403.49,1972.19,6167.26,380.9,184.5,6994.34,1537.76,349.6,646.7,234.71,843.03,483.22,727.15
868.21,607.23,694.56,639.43,292.72,538.71,863.4,2626.74,1665.38,3071.84,2038.24,12257.34,355.71,204.97,967.0,362.7,795.61,441.29,457.68,186.41,2461.24,160.18,524.78,456.42,819.87,708.62,306.07,38588.61,317.54,1777.72,319.65,578.67,143.39,385.58,10181.81,42848.6,912.78,398.22,1964.73,6146.83,383.17,186.43,7004.61,1542.66,352.56,644.85,237.02,843.84,486.04,724.44
867.96,602.32,701.11,631.56,292.16,537.21,861.98,2571.46,1672.62,3123.67,2010.14,12328.36,354.93,206.64,979.86,358.68,793.42,437.05,466.61,183.63,2447.41,160.07,524.6,458.5,824.07,714.0,306.21,38165.05,313.22,1798.81,320.18,585.28,143.17,386.78,10092.16,43122.48,902.48,388.45,1927.33,6105.78,385.71,186.66,6919.8,1567.99,351.8,636.68,235.91,844.8,486.05,723.09
872.14,605.69,699.37,627.97,294.1,541.08,846.3,2593.24,1692.24,3102.7,2019.47,12394.68,358.98,206.07,977.51,361.24,790.76,444.27,476.58,184.39,2422.25,161.57,522.72,454.47,823.87,709.19,308.89,38488.84,314.18,1804.72,320.17,586.4,142.13,385.89,10178.25,43310.34,892.83,391.69,1917.67,6062.26,382.44,186.09,6955.75,1553.49,348.4,633.77,233.46,852.55,490.04,719.94
875.84,604.16,699.57,630.3,293.71,552.76,861.17,2583.36,1704.79,3097.93,2041.47,12455.07,353.07,206.23,989.88,366.88,797.04,435.66,471.68,184.78,2431.41,162.32,523.84,446.86,828.32,704.62,305.31,38487.22,311.17,1826.81,323.4,586.67,142.53,384.25,10168.39,43375.57,885.97,393.62,1895.64,6126.92,383.67,184.75,7128.48,1575.71,346.35,638.99,232.42,871.69,487.12,712.36
888.27,602.35,698.49,627.81,294.54,556.75,858.93,2598.16,1690.73,3094.94,2060.77,12698.32,359.96,209.42,989.62,371.83,787.83,431.2,474.25,183.82,2408.86,163.47,525.25,443.17,831.74,710.74,305.45,38912.48,304.47,1828.86,323.49,580.3,142.95,384.07,10206.84,43198.66,884.52,395.46,1878.79,6090.38,388.35,185.4,7118.5,1594.77,345.32,639.84,233.2,858.46,492.86,712.77
897.87,606.32,694.85,626.44,295.84,558.27,850.75,2619.08,1714.65,3137.23,2077.09,12701.08,359.68,207.83,997.5,371.53,782.75,428.76,471.97,182.73,2424.42,162.77,527.74,444.71,845.02,715.26,310.09,38868.04,301.64,1818.64,322.16,574.85,143.78,383.92,10205.13,42970.54,882.46,389.85,1915.39,6070.77,382.36,183.83,7082.48,1585.19,340.6,636.11,232.59,866.25,489.45,714.9
903.57,608.77,694.54,631.79,292.65,555.78,837.38,2598.88,1726.67,3143.59,2064.54,12798.45,358.12,210.6,998.09,369.21,773.75,428.22,469.54,179.82,2499.79,162.22,526.07,437.28,844.18,718.7,306.19,38520.12,299.99,1810.19,315.91,575.06,146.81,381.05,10128.31,43238.54,884.28,393.86,1943.23,6051.84,380.9,184.02,7125.54,1602.19,345.11,635.81,229.05,867.43,488.76,707.88
892.26,606.59,702.87,621.56,293.69,557.28,843.58,2588.89,1732.05,3095.29,2059.55,12801.12,364.4,210.24,1002.87,367.31,781.9,426.65,477.1,178.83,2483.79,164.12,524.58,440.33,840.79,712.0,300.99,38510.38,295.96,1794.48,317.1,570.6,146.87,376.86,10031.82,43054.83,884.33,391.47,1948.16,5977.8,381.8,180.9,7052.87,1596.39,342.12,639.35,231.66,867.25,481.97,715.1
884.21,606.84,696.22,631.91,298.6,559.51,849.23,2559.41,1704.14,3056.17,2050.35,12712.8,358.34,208.81,993.51,367.13,776.93,419.45,475.8,179.07,2447.42,163.68,522.18,440.32,837.9,728.01,301.38,38176.27,296.84,1803.29,317.74,574.82,142.21,374.77,9892.93,43200.58,896.91,395.79,1947.24,5880.12,377.82,178.54,7026.37,1595.93,342.81,639.64,235.63,864.42,477.8,708.2
872.42,606.68,693.7,634.81,303.77,558.05,846.12,2570.08,1712.78,3034.29,2065.81,12630.62,361.67,209.72,992.86,376.14,785.64,417.52,465.16,179.33,2428.84,164.26,520.49,442.87,858.25,732.97,300.52,39202.02,295.28,1840.51,314.96,576.14,143.01,372.47,9754.25,43924.94,896.79,394.23,1958.72,5815.39,376.24,180.93,7096.69,1587.09,346.05,649.69,234.13,864.32,472.88,704.66
877.25,601.48,694.73,636.81,310.37,564.52,841.0,2578.32,1719.96,3058.53,2086.99,12622.76,367.3,207.68,997.9,379.95,785.26,419.53,463.65,177.24,2451.88,164.08,510.2,442.6,858.06,736.53,300.16,39158.89,290.99,1822.93,311.26,566.91,142.21,374.32,9802.71,43465.85,899.83,396.39,1946.77,5738.99,381.04,177.29,7048.57,1563.8,342.76,654.52,234.13,862.04,470.09,709.88
872.13,601.01,689.69,632.1,311.45,565.24,841.85,2555.22,1712.46,3023.65,2079.98,12578.01,371.74,209.46,998.76,378.48,794.09,416.28,463.55,176.5,2443.86,165.77,501.72,441.55,861.22,748.24,299.26,38998.01,287.07,1821.58,308.8,566.83,143.17,375.53,9956.99,43964.72,898.89,395.87,1932.61,5811.0,383.29,175.81,7069.19,1581.92,346.4,644.54,237.32,857.13,470.02,711.44
861.81,599.68,683.44,638.07,313.09,562.48,835.09,2533.6,1702.17,3008.27,2108.26,12484.16,369.37,206.96,1012.86,383.61,790.21,419.4,470.07,173.9,2461.32,165.64,501.91,437.84,861.07,756.5,299.36,38386.02,285.17,1820.09,306.44,557.12,141.97,372.06,9873.04,43492.54,897.73,402.36,1951.71,5765.6,374.64,177.12,6970.32,1593.54,344.43,642.93,234.83,849.48,479.71,713.67
874.43,603.74,693.57,631.56,311.09,562.14,834.25,2509.45,1690.37,3034.52,2133.62,12335.48,366.42,206.07,1009.13,379.65,803.7,417.97,469.91,174.06,2460.78,165.11,496.07,434.9,869.38,761.0,295.7,37983.52,284.08,1834.02,309.63,555.91,144.8,372.13,9722.34,43751.71,893.84,396.67,1951.24,5810.61,380.8,175.78,7004.61,1591.58,342.55,641.39,236.43,849.42,479.05,716.06
867.01,612.21,693.68,634.68,310.65,563.72,819.18,2459.94,1689.68,3032.54,2099.22,12458.54,364.22,204.86,1015.01,378.18,814.0,418.19,464.09,173.52,2437.85,166.36,496.72,438.03,854.81,747.6,296.93,38657.15,287.85,1851.63,309.75,547.78,146.07,369.62,9598.44,43027.29,897.54,398.77,1964.44,5765.24,380.92,177.15,6945.72,1581.85,346.08,644.3,238.79,854.11,473.76,705.21
859.8,615.27,701.14,640.06,307.74,563.12,817.61,2454.92,1703.75,3013.84,2090.28,12351.02,355.32,200.7,1019.5,374.26,818.81,420.51,470.03,176.42,2416.62,169.01,498.94,438.24,851.31,753.99,295.6,38814.95,288.96,1873.92,309.43,535.39,148.14,366.95,9479.43,43565.79,899.57,397.03,1958.88,5667.24,378.68,175.77,6965.13,1562.14,344.86,650.65,237.71,844.59,483.35,696.79
868.09,613.92,700.09,646.35,307.86,567.08,829.96,2449.33,1701.62,3016.24,2102.27,12558.47,354.94,200.0,1036.29,372.83,823.23,421.98,475.01,176.14,2409.16,165.48,510.83,444.14,829.48,757.92,294.36,38870.26,290.08,1869.43,312.39,538.75,148.06,357.66,9387.59,43528.39,897.67,394.8,1934.51,5686.44,377.92,176.11,6912.78,1590.68,346.28,641.76,239.16,845.87,480.92,695.44
880.8,619.2,695.42,641.91,303.31,568.18,833.52,2451.58,1696.34,3071.0,2102.0,12612.86,358.7,201.38,1028.96,367.72,810.89,421.58,480.09,177.24,2435.23,164.99,511.65,440.57,828.5,760.97,299.48,38436.84,285.6,1859.98,309.74,540.01,148.57,357.93,9456.62,43738.73,897.82,392.91,1931.08,5627.0,375.67,172.09,7012.65,1596.2,343.0,644.07,234.76,841.98,479.96,703.88
885.42,618.61,688.98,645.8,302.37,565.19,840.7,2432.66,1696.89,3060.92,2090.24,12482.72,356.51,201.17,1030.6,370.59,828.05,419.36,488.46,175.07,2393.89,166.05,513.71,439.65,832.95,764.05,301.89,38072.17,284.34,1866.68,315.02,544.54,147.47,359.33,9356.43,44095.52,906.77,391.87,1925.52,5574.33,382.19,175.38,7050.25,1594.49,343.63,638.88,233.54,849.93,478.01,692.98
881.47,622.96,693.46,631.68,300.04,575.48,832.87,2439.06,1718.46,3062.02,2083.69,12737.37,353.35,200.22,1040.48,370.72,832.79,418.99,480.34,178.19,2410.49,166.64,506.65,439.16,835.94,755.48,302.13,38311.1,288.23,1905.87,318.34,544.99,147.49,356.46,9504.28,44113.18,896.51,389.89,1963.37,5597.04,384.02,176.02,7051.63,1587.23,342.83,638.92,235.99,838.55,478.68,693.93
874.49,618.53,682.9,638.3,305.74,579.48,826.73,2401.7,1718.68,3110.63,2101.04,12961.76,348.09,198.32,1024.6,368.76,827.48,415.4,478.44,173.5,2437.15,170.52,507.05,443.41,837.79,755.61,297.23,38888.44,290.48,1933.44,319.0,541.56,145.65,357.25,9391.65,44099.02,908.36,392.5,1945.47,5532.1,376.83,175.73,6942.99,1574.45,337.11,644.63,234.76,820.69,474.66,694.99
880.05,610.63,695.86,643.99,305.39,582.89,827.05,2401.52,1716.73,3077.87,2079.44,12941.31,348.39,201.96,1023.7,370.16,822.91,420.35,471.4,174.49,2450.87,168.29,508.92,443.12,842.9,751.39,295.03,38879.43,295.55,1939.71,320.02,538.88,145.33,355.46,9427.57,43596.7,919.07,388.8,1938.15,5453.15,372.54,173.37,6931.49,1603.34,331.26,639.68,236.87,809.83,475.17,696.08
883.6,606.03,714.44,650.48,303.87,595.29,836.12,2409.97,1708.02,3078.2,2139.82,12894.73,344.4,201.81,1027.99,367.8,819.06,417.37,479.86,173.59,2461.11,169.62,509.24,440.81,849.21,747.3,292.72,38334.73,296.19,1912.13,322.08,538.32,143.61,361.62,9519.8,43512.23,898.51,387.51,1975.58,5359.41,374.85,172.43,6868.09,1638.98,331.67,641.3,233.77,808.64,482.98,703.59
873.67,610.97,705.53,647.76,304.15,594.25,841.0,2373.16,1719.08,3075.16,2153.46,12893.58,341.27,202.57,1022.33,364.64,811.55,411.89,481.12,172.8,2452.28,169.85,510.51,445.0,838.26,741.54,289.72,38158.96,298.45,1921.33,324.84,535.24,147.25,363.94,9539.07,42791.62,914.55,392.36,1939.23,5373.35,366.6,173.19,6803.62,1643.44,334.97,640.31,232.1,807.03,485.02,704.96
876.31,615.03,701.32,642.73,301.9,588.92,849.55,2359.72,1722.09,3130.33,2147.81,12592.01,342.47,202.45,1023.09,360.06,819.87,413.84,477.79,170.01,2426.48,167.5,515.85,447.66,841.26,748.46,290.73,37752.71,297.22,1917.93,324.15,535.1,146.14,361.76,9645.61,43227.93,923.19,398.76,1918.09,5348.42,366.46,171.14,6790.86,1642.25,333.61,652.56,231.1,810.47,482.57,713.11
880.86,614.65,704.14,644.9,294.19,591.61,849.21,2343.78,1723.37,3151.62,2139.28,12739.92,338.83,202.48,1029.6,354.22,820.12,409.71,477.73,167.38,2452.78,167.36,522.7,448.85,852.11,753.07,285.79,38298.16,291.9,1932.39,316.19,536.99,144.69,365.26,9692.19,43209.28,917.07,397.3,1916.71,5303.08,364.29,171.26,6836.78,1661.34,326.49,646.07,231.5,780.62,476.17,713.33
877.45,622.17,702.5,655.07,299.33,589.47,845.79,2395.05,1708.53,3130.62,2129.95,12784.67,337.83,205.94,1022.04,354.35,827.63,409.67,481.71,166.11,2423.7,166.05,520.74,453.66,852.74,760.33,280.42,37849.92,291.85,1952.53,315.81,543.11,144.64,364.03,9705.09,43251.44,929.39,402.94,1918.9,5387.79,367.83,170.04,6851.06,1659.26,328.66,657.54,229.07,785.64,479.15,708.46
873.73,636.09,713.56,649.39,299.26,590.16,845.58,2402.63,1738.2,3171.93,2157.77,12716.71,335.6,204.3,1023.28,353.86,820.58,413.33,484.72,167.11,2402.83,164.86,522.23,451.19,860.44,764.0,281.83,37650.69,288.51,1934.35,314.56,527.61,144.47,360.59,9720.66,43289.98,936.81,403.89,1901.18,5389.27,368.13,170.69,6807.09,1681.96,327.02,662.65,227.63,788.76,471.07,712.06
871.47,643.78,726.26,638.39,303.47,606.41,841.11,2449.04,1718.63,3193.95,2165.18,12435.17,336.72,204.9,1022.43,356.94,816.84,409.46,486.06,167.58,2424.48,163.41,520.21,461.59,858.4,783.48,285.45,38457.34,281.81,1924.17,316.97,540.35,144.6,358.61,9598.61,43417.85,941.13,399.49,1897.67,5311.9,372.06,170.39,6907.03,1671.87,318.95,653.74,227.07,776.57,469.39,712.95
875.6,648.22,731.31,630.19,302.42,610.86,840.65,2460.54,1698.02,3241.31,2132.59,12540.21,338.83,205.03,1003.19,362.31,807.52,410.76,484.7,167.19,2439.52,163.24,517.99,460.23,862.62,783.63,282.04,38662.19,281.93,1941.72,311.24,537.29,144.26,358.05,9648.68,43221.06,933.86,398.53,1871.56,5292.55,372.44,173.09,6889.24,1652.77,322.25,655.11,222.21,778.74,474.3,708.44
869.38,648.65,726.42,630.8,306.89,619.83,832.96,2442.79,1702.0,3247.36,2142.24,12584.68,341.61,207.21,1004.44,358.31,801.27,411.04,488.25,166.75,2412.55,164.46,508.76,453.75,856.81,790.27,286.71,38738.58,281.75,1962.89,313.24,537.08,144.22,360.43,9510.07,42637.51,934.76,407.37,1873.28,5231.16,373.61,176.21,7039.54,1637.2,320.0,647.79,227.2,765.9,480.97,716.32
856.05,652.26,720.42,621.06,302.58,612.83,834.97,2441.35,1681.4,3206.02,2158.41,12309.46,340.06,211.48,997.97,355.21,802.03,411.0,488.78,164.59,2442.56,162.07,505.64,452.04,850.06,783.87,288.58,39326.27,285.81,1923.41,313.69,541.71,143.4,359.58,9666.43,43780.16,934.88,404.88,1902.39,5213.13,374.45,177.64,7077.08,1615.2,315.43,650.66,222.57,773.54,479.87,721.66
855.47,645.07,714.43,611.16,297.61,620.94,841.09,2482.78,1662.65,3205.78,2211.83,12366.11,341.11,211.18,987.04,361.31,793.59,407.4,491.75,164.73,2421.89,161.5,507.15,449.62,857.92,793.13,289.72,38440.43,282.77,1880.0,312.14,543.28,143.51,361.96,9945.8,44031.06,941.3,406.38,1896.61,5331.47,373.81,179.11,6991.12,1589.08,315.67,648.62,221.36,775.88,484.77,718.98
857.41,650.47,710.36,606.24,301.58,628.75,850.52,2425.92,1684.57,3170.56,2203.39,12342.32,343.74,209.78,989.22,361.1,799.12,405.31,493.59,166.28,2403.03,163.07,494.35,446.51,854.08,786.65,289.25,38746.86,288.69,1885.78,312.89,545.44,143.77,355.29,9905.66,44736.05,939.15,402.61,1928.99,5304.81,375.5,177.03,6909.83,1596.13,324.81,662.75,220.45,791.87,486.39,711.13
873.06,656.0,708.83,604.38,303.56,626.77,843.82,2463.2,1692.99,3180.8,2220.52,12270.9,343.14,207.44,989.41,360.56,802.09,403.44,486.35,164.88,2466.72,163.26,498.25,445.35,848.91,791.07,289.04,38146.21,287.8,1879.0,310.28,544.16,142.58,356.69,9901.07,44936.49,945.3,404.91,1892.61,5445.5,379.16,177.46,6909.73,1601.87,323.89,666.12,220.59,794.71,478.09,716.59
882.4,647.73,693.75,614.66,305.98,624.65,849.34,2507.41,1747.31,3211.31,2228.24,12379.23,345.06,202.5,998.49,365.7,812.34,411.1,483.39,162.21,2472.34,162.81,491.04,437.98,850.14,799.51,291.19,38527.97,283.11,1860.91,309.85,536.6,142.22,351.12,10047.24,45466.69,930.4,410.68,1858.9,5475.14,379.1,174.26,6896.43,1591.86,324.65,661.75,218.21,793.54,486.52,719.72
881.77,640.4,682.27,613.13,309.38,631.06,835.61,2471.06,1742.53,3248.52,2198.18,12047.95,340.29,203.81,1016.23,364.3,813.1,409.11,491.27,161.84,2411.77,163.19,494.54,436.43,843.32,802.0,286.02,38416.84,286.04,1845.4,309.29,535.85,142.96,351.17,9769.6,46361.17,917.18,403.06,1863.97,5348.75,377.17,175.26,6879.33,1578.23,317.99,669.18,220.29,799.29,482.92,731.03
876.08,642.17,672.61,615.36,310.45,638.97,823.66,2451.7,1729.71,3272.54,2184.35,12102.46,339.5,202.23,1012.65,367.92,822.68,418.07,480.77,163.79,2405.96,165.81,495.42,437.28,841.89,790.55,283.69,38135.71,284.11,1846.7,307.48,541.03,141.15,345.75,9810.94,46530.1,910.07,409.06,1862.91,5369.11,380.91,175.41,6853.26,1562.3,325.67,666.5,217.55,792.87,489.44,725.46
870.75,644.59,664.81,625.52,311.79,646.9,824.79,2468.41,1748.78,3272.08,2200.0,12191.6,332.93,200.57,1004.47,371.05,824.66,421.27,483.76,160.22,2459.59,167.57,488.76,438.07,859.01,782.06,283.78,37935.76,284.8,1833.23,311.26,551.01,142.44,341.58,9701.18,47030.74,904.39,410.4,1902.04,5398.73,385.17,176.74,6939.52,1568.04,331.22,660.14,216.27,793.21,486.86,726.55
881.38,646.03,675.04,632.05,309.06,644.82,816.21,2441.42,1748.67,3261.87,2228.54,12467.6,332.71,198.66,1011.21,368.22,826.63,431.88,482.27,160.66,2441.36,168.46,492.78,432.97,867.22,789.35,285.0,38021.63,287.92,1819.19,312.33,554.29,143.17,353.33,9627.26,46949.48,890.55,414.58,1885.87,5423.45,387.41,178.37,6896.12,1571.85,337.11,665.84,217.84,804.54,482.12,725.58
891.27,646.1,669.45,630.51,313.01,646.26,806.25,2455.19,1732.25,3253.87,2184.04,12744.25,334.91,199.04,1003.69,366.57,843.81,432.87,487.59,160.33,2439.66,168.01,494.72,430.16,868.92,785.18,285.49,38366.64,294.1,1821.8,314.06,556.25,141.5,353.1,9765.31,47478.54,894.75,409.78,1878.72,5421.52,385.33,176.9,6895.53,1586.64,337.68,660.58,211.49,810.91,477.77,728.18
879.72,656.98,674.36,628.78,311.29,643.36,818.77,2511.24,1731.35,3316.23,2206.59,12567.61,337.99,198.84,1000.24,365.32,835.33,428.64,488.96,159.3,2443.68,164.64,489.66,430.07,880.01,773.87,282.39,38551.19,295.79,1800.66,315.06,556.35,142.21,357.16,9820.47,47035.45,899.5,411.04,1866.61,5377.54,388.57,177.31,6979.48,1592.55,336.04,664.06,213.03,796.74,483.11,725.79
870.62,655.42,661.13,630.39,309.29,656.43,800.46,2505.85,1726.71,3255.81,2227.7,12750.64,340.5,198.33,1002.2,369.46,824.04,431.95,492.89,159.79,2432.98,164.21,489.8,432.66,886.83,768.21,284.28,38447.97,291.5,1806.51,313.11,549.31,142.39,358.79,9986.5,47064.5,897.01,407.89,1861.62,5379.23,386.38,175.85,7037.34,1600.21,336.53,661.57,216.2,784.15,486.59,717.96
873.62,658.16,657.79,620.62,313.34,662.46,803.34,2531.01,1717.93,3269.68,2209.27,12959.82,337.78,197.85,991.32,368.38,821.77,430.92,491.96,158.59,2419.4,165.24,491.0,425.85,892.36,765.34,284.22,38744.54,292.99,1795.9,312.72,539.72,141.92,360.52,9840.48,46340.74,914.36,409.25,1860.82,5393.13,388.14,175.63,7085.16,1615.77,337.36,667.95,218.5,783.78,486.67,709.44
881.59,657.98,663.87,614.43,316.42,660.95,811.73,2555.16,1691.01,3276.58,2190.04,12967.69,333.28,195.56,996.15,379.4,831.99,429.91,490.57,158.71,2426.14,166.49,486.84,422.46,882.67,770.59,284.26,38916.68,298.88,1808.63,311.65,544.7,142.12,363.35,9714.31,45327.88,911.98,406.36,1869.17,5368.41,387.11,175.93,7005.54,1609.98,333.19,662.86,217.66,786.39,484.87,702.43
871.16,668.57,662.97,614.06,314.53,666.84,832.99,2519.05,1701.97,3329.56,2170.97,12794.39,339.05,200.01,993.98,378.04,835.43,429.1,485.23,156.76,2421.24,167.43,493.53,425.44,873.63,771.84,284.13,39378.23,301.3,1819.44,311.75,540.43,140.92,364.93,9836.72,45591.55,921.36,410.77,1896.07,5322.1,389.35,175.6,6952.49,1649.47,332.12,665.83,218.4,792.3,489.16,721.58
881.14,658.94,659.96,606.87,314.56,670.02,828.09,2499.37,1730.53,3343.28,2218.56,12828.83,337.3,196.64,982.4,384.78,820.1,429.75,484.71,158.87,2402.25,168.15,486.81,418.07,880.19,765.66,282.1,39393.64,300.7,1810.28,313.43,525.02,140.55,367.79,10018.96,46240.97,903.07,422.53,1897.13,5394.71,385.45,175.67,6988.97,1645.44,332.78,668.73,219.59,805.18,489.23,725.07
890.85,669.74,658.87,610.06,312.66,667.34,831.65,2481.93,1701.72,3348.89,2199.4,12739.76,340.84,193.76,989.18,381.76,826.21,425.66,489.26,157.29,2376.97,169.38,487.04,417.36,878.9,762.62,282.49,39524.26,302.12,1828.16,305.87,521.37,138.92,364.2,9919.07,45856.28,898.63,427.27,1885.54,5344.91,388.03,173.19,6891.24,1621.49,325.63,676.3,223.09,805.8,492.45,725.47
891.59,671.67,664.05,606.5,313.37,667.83,852.8,2442.48,1698.27,3437.06,2232.28,12552.61,341.04,194.57,990.11,379.87,822.39,430.66,483.62,158.05,2371.1,170.56,487.43,420.97,894.19,773.54,281.74,39861.79,304.95,1822.58,305.18,513.76,137.5,366.62,10005.97,46213.72,902.12,429.88,1856.93,5274.89,388.05,175.11,7006.5,1649.36,323.45,679.56,221.91,809.36,485.44,729.12
902.58,674.9,665.1,607.22,314.59,672.1,849.09,2448.15,1691.97,3409.03,2243.19,12416.84,342.67,193.19,979.57,379.13,825.77,428.44,486.22,159.17,2354.93,169.07,491.1,426.94,898.03,793.73,287.81,39585.01,303.34,1817.14,308.64,507.66,138.94,362.41,10069.46,45535.42,902.08,419.31,1835.2,5260.09,386.7,171.42,6962.71,1642.25,322.37,679.36,221.3,819.34,486.19,738.18
889.99,680.49,657.93,607.93,315.78,667.99,850.51,2469.91,1685.65,3362.23,2231.07,12260.85,347.23,194.44,968.14,378.72,822.19,434.03,484.38,161.49,2311.95,167.33,496.42,424.3,892.08,780.55,285.99,39510.0,302.27,1834.32,307.71,511.31,142.9,363.63,9926.04,45639.35,913.43,419.28,1804.5,5247.36,383.55,172.59,6932.24,1631.16,321.17,677.33,220.98,829.72,483.16,733.49
884.47,676.01,657.76,609.23,314.65,677.93,869.43,2482.87,1692.69,3286.27,2210.03,12255.06,345.66,195.4,973.08,379.9,817.53,434.59,477.57,161.04,2319.55,164.73,495.25,421.12,870.51,786.62,281.3,38998.44,304.81,1856.66,308.7,520.12,141.25,366.35,10012.62,45953.3,921.27,418.9,1797.55,5302.29,385.94,172.07,6941.91,1624.34,327.59,674.32,219.76,828.85,487.71,747.47
884.26,680.45,658.16,609.1,310.89,686.44,869.88,2473.05,1675.87,3279.89,2201.64,12311.35,345.71,200.77,973.14,373.35,819.11,428.82,479.36,163.77,2327.75,166.7,498.3,421.19,858.87,803.84,281.61,39237.77,302.04,1879.14,306.13,517.5,145.3,361.96,10030.34,46085.89,932.66,415.06,1804.12,5330.35,385.76,171.09,7020.85,1608.4,327.4,683.93,218.01,831.76,485.96,757.0
880.13,682.35,652.08,604.13,308.44,687.66,881.65,2428.97,1670.98,3278.43,2204.35,12333.89,347.84,199.78,985.44,369.05,823.97,430.29,484.79,163.11,2320.42,165.74,496.82,419.48,861.61,804.92,278.44,40237.9,300.13,1880.17,307.9,515.59,144.26,361.37,10173.41,46115.7,946.88,415.12,1774.83,5369.76,385.47,170.07,7196.39,1605.27,325.73,683.15,218.96,821.39,488.29,763.52
879.35,681.0,646.0,605.81,305.35,697.04,881.06,2425.38,1658.5,3253.33,2218.77,12289.91,348.95,201.02,982.06,369.57,837.7,432.16,490.82,161.7,2314.71,165.43,496.47,415.21,842.67,813.48,280.07,39940.55,298.33,1916.46,306.23,519.55,142.72,362.06,10181.42,46565.91,938.56,418.19,1783.19,5318.41,387.54,171.84,7191.37,1618.5,331.24,672.62,219.58,810.77,483.36,770.78
894.66,673.51,637.21,603.53,312.03,704.56,889.22,2444.22,1640.48,3236.07,2227.25,12424.75,344.06,203.41,967.81,363.39,833.99,429.21,485.17,159.01,2276.82,168.38,492.77,417.88,851.7,809.1,277.86,40386.56,301.07,1893.7,307.31,518.63,142.6,365.68,10163.39,46024.95,949.96,416.16,1770.62,5183.38,388.54,169.64,7203.45,1607.06,327.56,681.13,219.35,811.44,474.97,762.9
886.9,683.14,626.8,598.18,314.84,706.97,882.82,2403.98,1654.15,3205.68,2227.19,12285.57,343.47,204.7,974.37,360.58,828.29,430.05,489.31,157.52,2242.37,171.0,494.22,412.15,852.87,824.38,276.96,40800.82,303.02,1853.93,307.87,520.96,142.08,366.52,10119.31,45663.16,950.71,417.69,1788.94,5212.97,384.79,166.22,7170.63,1612.64,325.12,684.78,222.06,811.48,470.73,761.04
898.11,684.16,626.95,590.7,314.87,708.16,871.29,2419.95,1641.71,3169.73,2231.54,12451.03,352.73,201.73,968.56,366.52,828.04,423.29,495.44,159.2,2247.29,171.84,485.63,411.71,850.98,829.24,282.29,41396.11,305.43,1837.72,313.03,525.32,140.4,364.59,10009.57,46075.07,957.78,414.32,1794.05,5243.66,382.69,165.62,7072.98,1618.17,326.13,688.65,221.05,810.27,464.13,751.46
900.49,682.66,622.31,589.08,314.03,705.43,871.38,2409.74,1631.0,3143.26,2239.34,12627.08,358.16,202.86,966.56,362.15,817.68,420.35,504.12,158.68,2238.82,172.29,488.77,413.95,853.78,817.61,281.55,42046.02,301.63,1814.47,315.17,521.85,140.31,369.09,9926.63,45860.68,947.81,412.39,1790.96,5263.63,381.78,166.66,7127.2,1595.94,322.85,697.33,224.43,817.45,465.35,752.84
